timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1741721735496,21040,Friend Request-1,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to www.facebook.com:443 [www.facebook.com/57.144.142.1] failed: Connection timed out: connect,Thread Group 1-160,text,false,,3255,0,199,199,https://www.facebook.com/friends,0,0,21040
1741721735561,21039,Friend Request,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to facebook.com:443 [facebook.com/57.144.142.1] failed: Connection timed out: connect,Thread Group 1-174,text,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: org.apache.http.conn.HttpHostConnectException]]]

****** comparison: [[[200                                                                  ]]]

/",2751,0,199,199,https://facebook.com/friends,0,0,21038
1741721732956,23754,Friend Request,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to www.facebook.com:443 [www.facebook.com/57.144.142.1] failed: Connection timed out: connect,Thread Group 1-161,text,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: org.apache.http.conn.HttpHostConnectException]]]

****** comparison: [[[200                                                                  ]]]

/",3760,121,199,199,https://www.facebook.com/friends,2715,0,1563
1741721732956,2715,Friend Request-0,301,Moved Permanently,Thread Group 1-161,text,true,,505,121,199,199,https://facebook.com/friends,2715,0,1563
1741721735670,21040,Friend Request-1,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to www.facebook.com:443 [www.facebook.com/57.144.142.1] failed: Connection timed out: connect,Thread Group 1-161,text,false,,3255,0,199,199,https://www.facebook.com/friends,0,0,21040
1741721730548,26179,Friend Request,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to web.facebook.com:443 [web.facebook.com/57.144.142.141] failed: Connection timed out: connect,Thread Group 1-149,text,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: org.apache.http.conn.HttpHostConnectException]]]

****** comparison: [[[200                                                                  ]]]

/",4646,246,199,199,https://web.facebook.com/friends?_rdc=1&_rdr,2405,0,1545
1741721730548,2405,Friend Request-0,301,Moved Permanently,Thread Group 1-149,text,true,,505,121,199,199,https://facebook.com/friends,2405,0,1545
1741721732954,2745,Friend Request-1,302,Found,Thread Group 1-149,text,true,,884,125,199,199,https://www.facebook.com/friends,2745,0,1582
1741721735699,21027,Friend Request-2,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to web.facebook.com:443 [web.facebook.com/57.144.142.141] failed: Connection timed out: connect,Thread Group 1-149,text,false,,3257,0,199,199,https://web.facebook.com/friends?_rdc=1&_rdr,0,0,21027
1741721735759,21031,Friend Request,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to facebook.com:443 [facebook.com/57.144.142.1] failed: Connection timed out: connect,Thread Group 1-175,text,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: org.apache.http.conn.HttpHostConnectException]]]

****** comparison: [[[200                                                                  ]]]

/",2751,0,199,199,https://facebook.com/friends,0,0,21031
1741721735765,21041,Facebook Marketplace,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to faceboo.com:443 [faceboo.com/57.144.142.141] failed: Connection timed out: connect,Thread Group 1-107,text,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: org.apache.http.conn.HttpHostConnectException]]]

****** comparison: [[[200                                                                  ]]]

/",2751,0,199,199,https://faceboo.com/marketplace/?ref=bookmark,0,0,21041
1741721730762,26045,Friend Request,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to web.facebook.com:443 [web.facebook.com/57.144.142.141] failed: Connection timed out: connect,Thread Group 1-150,text,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: org.apache.http.conn.HttpHostConnectException]]]

****** comparison: [[[200                                                                  ]]]

/",4646,246,199,199,https://web.facebook.com/friends?_rdc=1&_rdr,2235,0,1416
1741721730762,2235,Friend Request-0,301,Moved Permanently,Thread Group 1-150,text,true,,505,121,199,199,https://facebook.com/friends,2235,0,1416
1741721732997,2768,Friend Request-1,302,Found,Thread Group 1-150,text,true,,884,125,199,199,https://www.facebook.com/friends,2768,0,1586
1741721735765,21041,Friend Request-2,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to web.facebook.com:443 [web.facebook.com/57.144.142.141] failed: Connection timed out: connect,Thread Group 1-150,text,false,,3257,0,199,199,https://web.facebook.com/friends?_rdc=1&_rdr,0,0,21041
1741721735954,21028,Friend Request,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to facebook.com:443 [facebook.com/57.144.142.1] failed: Connection timed out: connect,Thread Group 1-176,text,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: org.apache.http.conn.HttpHostConnectException]]]

****** comparison: [[[200                                                                  ]]]

/",2751,0,199,199,https://facebook.com/friends,0,0,21028
1741721733155,23971,Friend Request,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to www.facebook.com:443 [www.facebook.com/57.144.142.1] failed: Connection timed out: connect,Thread Group 1-162,text,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: org.apache.http.conn.HttpHostConnectException]]]

****** comparison: [[[200                                                                  ]]]

/",3760,121,199,199,https://www.facebook.com/friends,2945,0,1582
1741721733155,2945,Friend Request-0,301,Moved Permanently,Thread Group 1-162,text,true,,505,121,199,199,https://facebook.com/friends,2945,0,1582
1741721736100,21026,Friend Request-1,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to www.facebook.com:443 [www.facebook.com/57.144.142.1] failed: Connection timed out: connect,Thread Group 1-162,text,false,,3255,0,199,199,https://www.facebook.com/friends,0,0,21026
1741721736153,21037,Friend Request,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to facebook.com:443 [facebook.com/57.144.142.1] failed: Connection timed out: connect,Thread Group 1-177,text,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: org.apache.http.conn.HttpHostConnectException]]]

****** comparison: [[[200                                                                  ]]]

/",2751,0,199,199,https://facebook.com/friends,0,0,21037
1741721730961,26262,Friend Request,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to web.facebook.com:443 [web.facebook.com/57.144.142.141] failed: Connection timed out: connect,Thread Group 1-151,text,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: org.apache.http.conn.HttpHostConnectException]]]

****** comparison: [[[200                                                                  ]]]

/",4931,246,199,199,https://web.facebook.com/friends?_rdc=1&_rdr,2313,0,1386
1741721730961,2313,Friend Request-0,301,Moved Permanently,Thread Group 1-151,text,true,,505,121,199,199,https://facebook.com/friends,2313,0,1386
1741721733275,2903,Friend Request-1,302,Found,Thread Group 1-151,text,true,,1169,125,199,199,https://www.facebook.com/friends,2903,0,1526
1741721736178,21044,Friend Request-2,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to web.facebook.com:443 [web.facebook.com/57.144.142.141] failed: Connection timed out: connect,Thread Group 1-151,text,false,,3257,0,199,199,https://web.facebook.com/friends?_rdc=1&_rdr,0,0,21043
1741721736278,21039,Facebook Marketplace,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to faceboo.com:443 [faceboo.com/57.144.142.141] failed: Connection timed out: connect,Thread Group 1-96,text,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: org.apache.http.conn.HttpHostConnectException]]]

****** comparison: [[[200                                                                  ]]]

/",2751,0,199,199,https://faceboo.com/marketplace/?ref=bookmark,0,0,21039
1741721747449,9898,Facebook Feed,200,OK,Thread Group 1-114,text,true,,69086,422,199,199,https://web.facebook.com/?filter=all&sk=h_chr&_rdc=1&_rdr,870,0,0
1741721747449,870,Facebook Feed-0,301,Moved Permanently,Thread Group 1-114,text,true,,518,134,199,199,https://facebook.com/?filter=all&sk=h_chr,870,0,0
1741721748319,1059,Facebook Feed-1,302,Found,Thread Group 1-114,text,true,,884,138,199,199,https://www.facebook.com/?filter=all&sk=h_chr,1059,0,0
1741721749379,7968,Facebook Feed-2,200,OK,Thread Group 1-114,text,true,,67684,150,199,199,https://web.facebook.com/?filter=all&sk=h_chr&_rdc=1&_rdr,1488,0,0
1741721747455,9895,Facebook Groups,200,OK,Thread Group 1-8,text,true,,82694,398,199,199,https://web.facebook.com/groups/feed/?_rdc=1&_rdr,895,0,0
1741721747455,895,Facebook Groups-0,301,Moved Permanently,Thread Group 1-8,text,true,,510,126,199,199,https://facebook.com/groups/feed/,895,0,0
1741721748350,1049,Facebook Groups-1,302,Found,Thread Group 1-8,text,true,,889,130,199,199,https://www.facebook.com/groups/feed/,1049,0,0
1741721749399,7951,Facebook Groups-2,200,OK,Thread Group 1-8,text,true,,81295,142,199,199,https://web.facebook.com/groups/feed/?_rdc=1&_rdr,1564,0,0
1741721748763,8607,Facebook Feed,200,OK,Thread Group 1-139,text,true,,69092,422,199,199,https://web.facebook.com/?filter=all&sk=h_chr&_rdc=1&_rdr,1018,0,0
1741721748763,1018,Facebook Feed-0,301,Moved Permanently,Thread Group 1-139,text,true,,518,134,199,199,https://facebook.com/?filter=all&sk=h_chr,1018,0,0
1741721749781,1227,Facebook Feed-1,302,Found,Thread Group 1-139,text,true,,884,138,199,199,https://www.facebook.com/?filter=all&sk=h_chr,1227,0,0
1741721751007,6362,Facebook Feed-2,200,OK,Thread Group 1-139,text,true,,67690,150,199,199,https://web.facebook.com/?filter=all&sk=h_chr&_rdc=1&_rdr,1718,0,0
1741721736352,21045,Friend Request,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to facebook.com:443 [facebook.com/57.144.142.1] failed: Connection timed out: connect,Thread Group 1-178,text,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: org.apache.http.conn.HttpHostConnectException]]]

****** comparison: [[[200                                                                  ]]]

/",2751,0,199,199,https://facebook.com/friends,0,0,21045
1741721733324,24073,Friend Request,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to www.facebook.com:443 [www.facebook.com/57.144.142.1] failed: Connection timed out: connect,Thread Group 1-163,text,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: org.apache.http.conn.HttpHostConnectException]]]

****** comparison: [[[200                                                                  ]]]

/",3760,121,199,199,https://www.facebook.com/friends,3024,0,1672
1741721733324,3024,Friend Request-0,301,Moved Permanently,Thread Group 1-163,text,true,,505,121,199,199,https://facebook.com/friends,3024,0,1672
1741721736347,21050,Friend Request-1,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to www.facebook.com:443 [www.facebook.com/57.144.142.1] failed: Connection timed out: connect,Thread Group 1-163,text,false,,3255,0,199,199,https://www.facebook.com/friends,0,0,21050
1741721747935,9681,Facebook Groups,200,OK,Thread Group 1-25,text,true,,82705,398,199,199,https://web.facebook.com/groups/feed/?_rdc=1&_rdr,1074,0,0
1741721747935,1074,Facebook Groups-0,301,Moved Permanently,Thread Group 1-25,text,true,,505,126,199,199,https://facebook.com/groups/feed/,1074,0,0
1741721749009,1026,Facebook Groups-1,302,Found,Thread Group 1-25,text,true,,884,130,199,199,https://www.facebook.com/groups/feed/,1026,0,0
1741721750035,7581,Facebook Groups-2,200,OK,Thread Group 1-25,text,true,,81316,142,199,199,https://web.facebook.com/groups/feed/?_rdc=1&_rdr,1514,0,0
1741721736565,21055,Friend Request,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to facebook.com:443 [facebook.com/57.144.142.1] failed: Connection timed out: connect,Thread Group 1-179,text,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: org.apache.http.conn.HttpHostConnectException]]]

****** comparison: [[[200                                                                  ]]]

/",2751,0,199,199,https://facebook.com/friends,0,0,21055
1741721731156,26512,Friend Request,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to web.facebook.com:443 [web.facebook.com/57.144.142.141] failed: Connection timed out: connect,Thread Group 1-152,text,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: org.apache.http.conn.HttpHostConnectException]]]

****** comparison: [[[200                                                                  ]]]

/",4646,246,199,199,https://web.facebook.com/friends?_rdc=1&_rdr,2344,0,1419
1741721731156,2344,Friend Request-0,301,Moved Permanently,Thread Group 1-152,text,true,,505,121,199,199,https://facebook.com/friends,2344,0,1419
1741721733500,3124,Friend Request-1,302,Found,Thread Group 1-152,text,true,,884,125,199,199,https://www.facebook.com/friends,3124,0,1773
1741721736624,21043,Friend Request-2,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to web.facebook.com:443 [web.facebook.com/57.144.142.141] failed: Connection timed out: connect,Thread Group 1-152,text,false,,3257,0,199,199,https://web.facebook.com/friends?_rdc=1&_rdr,0,0,21043
1741721733567,24180,Friend Request,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to www.facebook.com:443 [www.facebook.com/57.144.142.1] failed: Connection timed out: connect,Thread Group 1-164,text,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: org.apache.http.conn.HttpHostConnectException]]]

****** comparison: [[[200                                                                  ]]]

/",3760,121,199,199,https://www.facebook.com/friends,3142,0,1780
1741721733567,3142,Friend Request-0,301,Moved Permanently,Thread Group 1-164,text,true,,505,121,199,199,https://facebook.com/friends,3142,0,1780
1741721736709,21038,Friend Request-1,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to www.facebook.com:443 [www.facebook.com/57.144.142.1] failed: Connection timed out: connect,Thread Group 1-164,text,false,,3255,0,199,199,https://www.facebook.com/friends,0,0,21038
1741721750178,7596,Facebook Feed,200,OK,Thread Group 1-137,text,true,,69081,422,199,199,https://web.facebook.com/?filter=all&sk=h_chr&_rdc=1&_rdr,1274,0,0
